text,label,language
dsl jétais entrain de tilt je joue avec un abrutis fini zebi,insult,darija
dsl sophia mais la je suis obligé zebi,insult,darija
du coup j’ai dis ça pour rien zebi,insult,darija
du coup je commence demain zebi,insult,darija
du foot zebi,insult,darija
du ghalta sghira mais ce que va putain même zebi nose pas faire ta faute,insult,darija
ducoup je go le préco edition gold zebi *حسنا* *رمز تعبيري معدل واحد*,insult,darija
duo zebi,insult,darija
dylan il va arriver chez moi je serais encore en pyjama zebi comment j’ai la flemme d’aller me préparer,insult,darija
dzeyr kemla ki zebi b alger b wahren b 9santina b annaba nikomo li mahregch,insult,darija
e clair yedkoum fi zebi,insult,darija
e pa lako tebi imat dobro jutro tako,insult,darija
ea de zébi ils nous vendent la tristesse 70 balles chaque année heureusement jai arrêté cette merde,insult,darija
eclater au sol les joueurs play zebi *وصمه* dommage les pc on peut pas s’en mêlée,insult,darija
écoute au lieu de parler zebi,insult,darija
ecoute zebi tu va reconnaitre direct,insult,darija
écoutez s4a bordel il est trop fort,insult,darija
écrase moi zebi,insult,darija
écris maghrébins alors ya zebi tb9a tfkar réfléchis,insult,darija
eft c vendredi le match zebi,insult,darija
egyptian ref ofcourse zebi,insult,darija
eh arreter de retweeter des trucs bizarres zebi,insult,darija
eh dybala tah zebi 12 ou 19 j’sais pas jtidentifie même pas tu vas voir mon tweet je sais déjà *فرح*,insult,darija
eh enlevez la mouche de la caméra zebi,insult,darija
eh i ont été qualifié pr jouer l’euro i se sont dit trql m nn les coco jouez jusqu’au bout zebi,insult,darija
eh j’ai replay jsp combien de fois zebi,insult,darija
eh j’allais dire un truc mais c’est pcq il est tard zebi,insult,darija
eh j’étais hs tt à l’heure là j’ai pu sommeil zebi,insult,darija
eh je me suis fait voler un vélo aujourd’hui je suis devenu raciste direct zebi,insult,darija
eh jvx trop aller au bled ça me manque trop zebi,insult,darija
eh le jet ski c’est du sport en fait j’ai mal partout zebi,insult,darija
eh les memory snap ça te nique une journée en 10 secondes zebi laissez moi tranquille,insult,darija
eh mais t’aime trop ça voir nos vieilles gueules sur ta tl ça change de fortnite zebi,insult,darija
eh nique zebi la,insult,darija
eh ptn nik zebi jv redoubler ma spé ça me pete les couilles de réviser aussi tard,insult,darija
eh tes ou ya zebi parle nikomok tu ma trop manqué hachount yamek,insult,darija
eh tu casse les couilles zebi va faire découvrir invincible à zak *تنهد*,insult,darija
eh vas y je fou quoi debout demain jai cours zebi,insult,darija
eh vasy et moi jsuis au stage j’aurai préféré attrapé un coup de soleil zebi,insult,darija
eh vasy mon daron il aime trop rester sur le canapé jusqu’à des heures pas possible frere dors zebi laisse moi sortir en paix,insult,darija
eh vazy la cam bug zebi,insult,darija
eh wallah c’est une galère d’avoirs des parents qui dort pas tôt zebi a 3h y crie par ce que le sol est mal fait frr barre toi va dormir,insult,darija
elden ring ça fait 5 ans après ds3 zebi enfin,insult,darija
elden ring va être incroyable zebi,insult,darija
elgrandetoto en boucle ya zebi,insult,darija
elisa tu décois la zebi,insult,darija
ella que mata es un hijo de puta hija hije puto o pute dejad ya de defender lo indefendible,insult,darija
elle cest qui cette pute,insult,darija
elle a avalé zebi la mouche,insult,darija
elle a dit zebi *مقطبا*,insult,darija
enti koul jey t7el fi fomek sous mon commentaire,insult,darija
eriksen relève toi zebi,insult,darija
eriksen zebi,insult,darija
esh comment mon argent il part trop vite on dirait karim quand il sort de l’épicerie zebi,insult,darija
esmek rimon rabek fech tahki m3a zebi,insult,darija
eso si he de decir que biza por favor en el videoclip los monitores de audio krk te lo vas a cargar hermano los conos tambalean cabronazo,insult,darija
espèce de grosse salope ta mère la pute,insult,darija
espece de trou de bale va shez orange ou free zebi,insult,darija
et راه ديما كنقولو خاص فصل الدين علي الحوا,insult,darija
etage donc en plus la chaleur monte zebi,insult,darija
ethan c’est un mélange d’anthony lastella et maxence zebi,insult,darija
ewa aji ya wjah zeb,insult,darija
ewi mais tu mparle de concealer aussi zebi,insult,darija
exactement cest le mot jhelt ya zebi,insult,darija
exo incroyable mais on mexplique pourquoi on voit yixing que 15 secondes zebi,insult,darija
explique nous zebi,insult,darija
explique zebi,insult,darija
eyr means zebi,insult,darija
eyy el 3in dyalek a zebi,insult,darija
f que vous tombé zebi,insult,darija
f3ayl t97bin,insult,darija
facts l9a7ba matwld ghir 9a7ba,insult,darija
faite zebi *وجه مع الرموز علي الفم*,insult,darija
faites moi monter zebi 2 ans je stream,insult,darija
faites pas flop zebi,insult,darija
faites rentrer abdulkadir zebi,insult,darija
faites sortir youcef atal ya zebi il se fait bouffé que des balles dans ldos du côté droit,insult,darija
faites vous des câlins zebi,insult,darija
fallait que je prenne le double de karim sur ce match karma zebi,insult,darija
fallait venir sur flashback zebi,insult,darija
fau jprend a7 et anarchie et jvlivs omg jlai pa cest vrai c cher aussi zebi,insult,darija
faudra gerer ca zebi meme moi au final jconnais mal,insult,darija
faut acheter un vélo cet été wallah y a ni tram ni bus ni zebi velo short bob tshirt,insult,darija
faut allez se faire foutre mtn,insult,darija
faut arrêter là zebi,insult,darija
faut avoir le coeur accroché zebi,insult,darija
faut dormir ya zebi,insult,darija
faut enregistrer les snaps des moukis zebi,insult,darija
faut gagner zebi,insult,darija
faut j’aille dormir moi zebi,insult,darija
faut j’y aille aussi zebi,insult,darija
faut jme fait un pv zebi,insult,darija
faut jme fasse un spa ou jsp 72h par semaine qui charbonne autant ici zebi,insult,darija
faut juste que je m’endorme tot zebi,insult,darija
faut jvienne zebi,insult,darija
faut laisser sa en mm pas en arène zebi,insult,darija
faut le pub pour quil perce ça vidéo elle est incroyable zebi,insult,darija
faut les bannir de toute discussion les insider teh zebi,insult,darija
faut pas le dire zebi,insult,darija
faut que ça rentre zebi,insult,darija
faut que je continue à dessiner zebi,insult,darija
faut que je continue bordel,insult,darija
faut que je fasse copain copain avec des gens qui ont des piscines là zebi,insult,darija
faut que je m’inscrive au code zebi,insult,darija
faut que je me douche encore zebi,insult,darija
faut que je reprenne zebi,insult,darija
faut que je retourne sur paname demain zebi,insult,darija
faut savoir zebi cette appli sans âme,insult,darija
faut un pass sanitaire pour aller à la salle de sport c une blague ou quoi zebi j’attend la réouverture depuis une décennie,insult,darija
faut vraiment être con pour croire que je l’écoute premier degrés zebi,insult,darija
faut vraiment que jarrête découter de la musique zebi,insult,darija
faut vraiment que je maigrisse zebi,insult,darija
faut vrm être patient pour avoir les cheveux long zebi,insult,darija
faute de frappe je me sens con bordel,insult,darija
fehmt ta kerri b9iti lia ghir nti,insult,darija
fekkertini nssit chapter a zebi h,insult,darija
felsafa wla zebi,insult,darija
fer9a dl 97ab m9awda 3lihom,insult,darija
ferme la on va s’battre,insult,darija
ferme la zebi je troll je fais ce que je veux,insult,darija
ferme ta gueule imbécile,insult,darija
ferme ta gueule jsuis pas ton poto me parle pas touche moi pas me touche aps ton gros crane ta3 zebi,insult,darija
fichier enregistée souus mme garcin zébi elle date mdr,insult,darija
fifa zebi,insult,darija
filmer pas sa femme zebi,insult,darija
fils de pute malaisant prend la tête de tout le monde avec ses tweets de merde,insult,darija
fils de pute va,insult,darija
fin non pour toi ducoup zebi j’membrouille,insult,darija
finahowa dak d zebi d pandemic p khaber had q,insult,darija
finale la plus claquée zebi elle voit pas des swiatek des barty ou autres et c’est claqué *ناءم*,insult,darija
finale zebi,insult,darija
finalmente zebi yo triunfé amigos,insult,darija
fine mcha space messi vs rassoul a zebi,insult,darija
fini zebi,insult,darija
finissez jamais dans la restauration zebi c pas une vie,insult,darija
first clan bxf energity ola zebi o mngmt sparkity,insult,darija
first of all 7wini,insult,darija
fkhbarek a zebi yllh cheft tswira,insult,darija
flemme de rester en pv zebi,insult,darija
floyd va te faire enculer t une légende tu fait ça ta pas honte c’est comme si ronaldo faisais un 1v1 avec squeezie zebi,insult,darija
foden c costaud zebi et philipps très interressant,insult,darija
foden zebi,insult,darija
foden zebi il est trop cho,insult,darija
follow zebi,insult,darija
fonction constante avec c 97ab,insult,darija
force à nous qualité ki zebi,insult,darija
force a toi on est pas ensemble zebi *عضله* *عضله*,insult,darija
fortnite sur play bug zebi,insult,darija
fout zebi enti zeda,insult,darija
fra3tilia kerri,insult,darija
franchement ta fait le bon choix cest une fraude zebi,insult,darija
francokabyle racistes séparatiste mangé le halof nik hatchon yemak et vive lalgérie *العلم للجزاءر* *الخامس* et yedak fi zebi,insult,darija
frassk ra gha tal hna w hna 3ad mab9itch kanlbess haka zmet galia zebi la tlagit m3ak w nta dareb lia had style d zeb,insult,darija
fre3to liya kerri blord oula zebi,insult,darija
fre3tolna kerna bhad diha fkerek,insult,darija
ftg tu suprimme sale tafiole assume jusqua la fin frr wallah le maroc c mieux que votre pays tah zebi,insult,darija
fttg zebi sayer casse pas les couilles,insult,darija
fucckk zebi,insult,darija
fuck charleroi zebi on peut même pas prendre rdv tranquillement,insult,darija
fuck les cartes grises c trop chere zebi *نعسان*,insult,darija
fuck me in the ass 3afak,insult,darija
fuck you djazairi te3 zebi,insult,darija
gae les gens welaw ki zebi,insult,darija
galou liya nta rifi tell3ouni 7ta ljbel l3erwi hdert m3ahoum ou ma fehmouni,insult,darija
galt lih fuck me daddy,insult,darija
gha chekla a zebi hh *فرح*,insult,darija
gha dyal li irkel zaml bokom nit,insult,darija
ghanji n7wi zamel bok a weld l97ba galak c’est pour les noirs sir a zebi 9bel manjibo fik w n9sed 3do rbek,insult,darija
giebsydkabzjf je déteste être en teeshirt zebi mon corps de lâche on dirait un ficelo là,insult,darija
giroud tir zebi arrête les passes,insult,darija
h yedhom fel zebi ya3rfou ken ya3mlou el twerk wel nika el koura mech jawhom,insult,darija
h 9lawi hada,insult,darija
9lawi hada now i wanna know the answer to that,insult,darija
h lahin3el zaml boh dak seferovic,insult,darija
h mala zebi howa,insult,darija
h malk 7grti lina si tbibin,insult,darija
h malk azbi,insult,darija
h nhar gha ntyeb mzyan gha ythreg hadchi zher dyal zebi,insult,darija
h taref zebi enti oueld jbal mehomch pedale  kima jme3t franca,insult,darija
h tedo zebi,insult,darija
h tfo had zebi machi wydadi lay n3l zaml buh,insult,darija
h tkhyl abidar tns7k tara bnadem 7mar,insult,darija
h zebi mashi tsma bushra adison amshi taeti,insult,darija
h24 mouillé quand j’prend ma douche zebi clc,insult,darija
ha ba ok zebi je suis un début 2004 c pour ça,insult,darija
ha leftist shit ja,insult,darija
ha ouais moi aussi zebi,insult,darija
ha rumeurs asat m9awda 3lina f ch7al mn post o ha nmchiw njibo sterling o mahrez,insult,darija
hack zebi,insult,darija
had confinement ghay7ama9 din dyal khtek,insult,darija
had l afkar d zeb hiya lach atb9a fa9ir,insult,darija
had zbi kistreami l cours men 9hwa dial derb,insult,darija
had zebi is my friend and he got pewdiepie and mrbeast comment and 60k likes wa zebi im going crazy,insult,darija
had zebi y3raf yl3ab ghi kora cho ki mswer,insult,darija
had zwaml kharjin f lil ze3ma le virus na3ss,insult,darija
hadak azamer akbir zebi elmusk,insult,darija
hadak jrada dyal xavier mashi involved fe sale dyal illegal alcohol,insult,darija
hadchi ila kan bak chi chakhsya wla chi w17ed m9wed,insult,darija
hade zebi taysse5no,insult,darija
hadi hia denia li kat7et rassek fl mkhada o tb9a tnakhsess b7al l9ahba ela wedha bnadem debana a zebi 2s b7ala 3amrek kenty,insult,darija
hado fato lihod bzf,insult,darija
haha merci elle est fraiche zebi merci pour cette aide,insult,darija
hahah ghi thrash li kayshed f9albo ra zamel hh,insult,darija
hahaha nik zebi,insult,darija
hahahaahahahah had zebi m9awed,insult,darija
hahahah bamby c moi zebi *جمجمه* *ارجوك* *رمز تعبيري معدل اربعه*,insult,darija
hahahaha chui mort zebi c trop,insult,darija
hahahaha griezmann zebi,insult,darija
hahahaha je taime trop zebi,insult,darija
hahahaha maaneha el maghreb 9alet yedkom fi zebi ya spagna hihi,insult,darija
hahahaha tu fatigue zebi c’est genre des prends simple a l’ancienne mais jsp je le trouve trop dans sa zone de confort ninho,insult,darija
hahahahaha rit e zebi hak taref tahki tounsi wala sa3douk h,insult,darija
hahahahaha ta vu son coude comment il sors zebi,insult,darija
hahahahahah1g oh zebi jvais mourir,insult,darija
hahahahahaha space janabto m9awda,insult,darija
hahahahahaha weld l9a7ba 7wa ness dak lycee,insult,darija
hahahahahaha zebi,insult,darija
hahahahahaha zebi i wanna see the whole compilation,insult,darija
hahahahahahah zebi la d,insult,darija
hahahahahahaha jvais pleurer zebi,insult,darija
hahahahahahaha zebi kander beh r2 mzyan wlah,insult,darija
hahahahahahahahah if you think golf is a sport rak zamel,insult,darija
hahahha on rigole zebi,insult,darija
hahahhaahaha zebi,insult,darija
hahahhaha y’a pas à avoir le seum comme ça monsieur on rigole zebi *تنهد* *صلي* *رمز تعبيري معدل واحد*,insult,darija
hahahhahaha *تنهد* *تنهد* oh zebi,insult,darija
hahhahahahaha ahwé c vrai tu parles pas arabe parfois joublie que t kurde zebi,insult,darija
haichik envoie insta vionagc j’ai pas vu zebi,insult,darija
haikyu ça date ptn j’attend la suite zebi,insult,darija
hajar bb jtm mais dose avec tes tweets frr mes notifs zebi,insult,darija
hak a الحمار شوف,insult,darija
hak zebi s7ab lik ana ghir 3asser a wld l9hba,insult,darija
hakai zebi,insult,darija
hakan réveille toi zebi wallah t un monstre,insult,darija
hakimi nique tous les records mrdi lwalidin hada,insult,darija
hamilton j’en reviens pas zebi,insult,darija
hamra ya zebi,insult,darija
hamza tes un suceur de zeunb zebi calme toi entre lelbi et friztoz tu suce fort mon gars,insult,darija
harden blessé par contré zebi,insult,darija
harden blessé zebi,insult,darija
harden zebi,insult,darija
haul zebi,insult,darija
have fun translating zebi,insult,darija
hawaï je connais vraiment ap zebi *ابتسامه عرق*,insult,darija
hayhay do3so9a kat9ol zebi ahhahah,insult,darija
hé zebi je pars au taff,insult,darija
he’s not even tunisian ya zebi why is he giving his opinion,insult,darija
hehehe imagine une tarma à la place de la pizza c’est de la merde partout,insult,darija
heureusement jai serge avec moi zebi,insult,darija
heureusement que j’arrive dans 10 secondes pck je vais pas tenir zebi j’v lui enculer son père la grosse pute,insult,darija
hey mais y a que 48 de pivoines zebi y a de quoi en avoir 19 en tout,insult,darija
